SessionFile,PlayerID,Person,Label,CheatType,SessionDurationSeconds,AimAngularSpeedMean,AimAngularSpeedStdDev,AimAngularErrorMean,AimAngularErrorStdDev,AimErrorSampleCount,AimFlipRatio,MovementSpeedMean,MovementSpeedMax,DirectionChangesPerSecond,SpeedViolationRatio,MovementPathEntropy,ReactionTimeMean,ReactionTimeStdDev,ShotIntervalMean,ShotIntervalStdDev,ShotsPerSecond,HitRate,HeadshotRate,KillsPerMinute,KillDeathRatio,TotalShots,TotalHits,TotalKills,TotalDeaths
session_2026-08-14_14-52-07.csv,MBurgerPC-C08954A945,Maxi,0,,119.5842,18.4177,50.9822,10.3208,9.6677,212,0.0,137.007,600.0,0.1672,0.0,2.7601,0.169,0.4348,0.1946,0.5432,1.8146,0.1659,0.0,2.007,0.6667,217,36,4,6
session_2026-08-14_14-52-07.csv,Stacjonarny-CA89EB15,Mateusz,0,,125.0922,43.6924,72.035,6.2773,7.1887,306,0.0,401.2797,600.0,0.4956,0.0,2.8929,0.0557,0.0619,0.2068,0.6504,3.2696,0.2274,0.0,2.3982,1.25,409,93,5,4
session_2026-08-14_14-52-07.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,120.4846,57.0631,99.8883,6.5822,8.9647,311,0.0,460.4249,600.0,0.3569,0.0,2.9192,0.0948,0.2305,0.1818,0.4817,3.4693,0.2392,0.0,5.4779,1.8333,418,100,11,6
session_2026-08-14_14-52-07.csv,LAPTOP-IN41KCMK-5468,Clemi,0,,129.512,27.0968,75.7467,1.7559,1.3049,13,0.0,210.7158,600.0,0.1699,0.0,2.9109,0.0167,0.0289,0.1081,0.0142,0.1621,0.2381,0.0,0.4633,0.25,21,5,1,4
session_2026-08-14_14-54-57.csv,Phileas-PC-167800BF4,Phileas,1,wallhack,119.7751,57.3638,91.1031,7.6412,9.3055,362,0.0,473.0319,600.0,0.4592,0.0,2.9677,0.1302,0.454,0.1826,0.4739,3.924,0.2362,0.0,4.5085,1.5,470,111,9,6
session_2026-08-14_14-54-57.csv,MBurgerPC-C08954A945,Maxi,0,,119.3129,20.2514,64.5454,12.3024,11.4049,58,0.0,209.259,600.0,0.1928,0.0,2.8608,0.219,0.1623,0.3141,0.3472,0.7208,0.2442,0.0,0.5029,0.1667,86,21,1,6
session_2026-08-14_14-54-57.csv,Stacjonarny-CA89EB15,Mateusz,0,,129.841,24.6064,58.8551,10.2813,12.2963,266,0.0,230.3837,600.0,0.3004,0.0,2.9351,0.0533,0.0914,0.1725,0.5367,2.6109,0.2153,0.0,2.7726,1.5,339,73,6,4
session_2026-08-14_14-54-57.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,126.9038,20.6651,68.5193,9.7397,12.2474,70,0.0,145.6187,600.0,0.197,0.0,2.8651,0.3917,1.0119,0.1536,0.2748,0.725,0.2283,0.0,0.4728,0.25,92,21,1,4
session_2026-08-14_14-54-57.csv,LAPTOP-IN41KCMK-5468,Clemi,0,,129.8381,46.5379,91.211,7.5458,10.6924,189,0.0,313.5241,600.0,0.3466,0.0,2.9355,0.0933,0.3129,0.1721,0.3733,1.9717,0.1875,0.0,3.2348,1.75,256,48,7,4
session_2026-08-14_14-57-47.csv,LAPTOP-IN41KCMK-5468,Clemi,0,,100.3347,32.631,87.8455,9.1593,11.8093,62,0.0,242.6678,600.0,0.2492,0.0,2.9403,0.0562,0.0156,0.1142,0.0934,0.7076,0.2535,0.0,0.598,0.1429,71,18,1,7
session_2026-08-14_14-57-47.csv,Phileas-PC-167800BF4,Phileas,0,,114.651,75.1211,117.6572,8.4453,8.8289,238,0.0,499.8321,600.0,0.4536,0.0,2.963,0.1111,0.1669,0.2172,0.5709,2.4684,0.2014,0.0,2.6166,0.7143,283,57,5,7
session_2026-08-14_14-57-47.csv,MBurgerPC-C08954A945,Maxi,0,,124.7714,35.7232,65.3752,8.1225,11.3962,614,0.0,296.5849,600.0,0.4729,0.0,2.8292,0.0439,0.0265,0.1046,0.0658,6.8365,0.1712,0.0,6.2514,2.6,853,146,13,5
session_2026-08-14_14-57-47.csv,Stacjonarny-CA89EB15,Mateusz,0,,119.6897,36.3711,71.7803,15.1535,15.1383,529,0.0,208.3717,600.0,0.3258,0.0,2.8727,0.0641,0.0838,0.1091,0.1424,6.684,0.1138,0.0,5.013,1.6667,800,91,10,6
session_2026-08-14_14-57-47.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,114.6881,44.6306,82.5873,7.6541,10.0626,248,0.0,354.4232,600.0,0.3749,0.0,2.9459,0.0202,0.028,0.1357,0.2552,2.6507,0.2105,0.0,3.1389,0.8571,304,64,6,7
session_2026-08-14_15-10-30.csv,Phileas-PC-167800BF4,Phileas,0,,114.5716,69.5765,118.334,8.027,10.7704,230,0.0017,504.6494,600.0,0.5673,0.0,2.9551,0.1346,0.5003,0.1995,0.6536,2.8105,0.2112,0.0,3.1421,0.8571,322,68,6,7
session_2026-08-14_15-10-30.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,129.5432,42.6416,74.2763,9.2607,10.5534,321,0.0,433.0263,620.1204,0.3165,0.0008,2.9775,0.1394,0.5054,0.1536,0.4259,3.3425,0.2125,0.0,3.2422,1.4,433,92,7,5
session_2026-08-14_15-10-30.csv,Stacjonarny-CA89EB15,Mateusz,0,,119.8498,31.4103,72.6555,5.0628,5.1844,128,0.0,280.7532,600.0,0.5507,0.0,2.9409,0.2616,0.9197,0.1369,0.3533,1.3767,0.2303,0.0,1.0013,0.3333,165,38,2,6
session_2026-08-14_15-10-30.csv,MBurgerPC-1F26792842,Maxi,0,,124.7898,36.6964,71.5959,9.5882,10.3421,415,0.0,390.618,600.0,0.3286,0.0,2.8944,0.1733,0.389,0.1371,0.2533,4.4795,0.1163,0.0,3.8465,1.6,559,65,8,5
session_2026-08-14_15-13-20.csv,Phileas-PC-167800BF4,Phileas,0,,125.9816,72.1792,113.0,6.8532,8.2704,370,0.0,536.9115,600.0,0.508,0.0,2.9708,0.0976,0.2333,0.2062,0.5421,3.7545,0.2008,0.0,4.2863,2.25,473,95,9,4
session_2026-08-14_15-13-20.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,111.6445,58.5553,97.1817,8.3087,9.1989,218,0.0,490.4064,698.1145,0.4747,0.0009,2.9347,0.1046,0.3625,0.1607,0.4947,2.7856,0.1865,0.0,3.2245,0.75,311,58,6,8
session_2026-08-14_15-13-20.csv,Stacjonarny-CA89EB15,Mateusz,0,,121.3693,26.9922,66.4026,8.0157,9.9092,201,0.0,208.2819,600.0,0.3213,0.0,2.7997,0.1704,0.5515,0.1232,0.1692,2.3317,0.1873,0.0,2.4718,1.0,283,53,5,5
session_2026-08-14_15-13-20.csv,MBurgerPC-1F26792842,Maxi,1,aimbot+triggerbot,119.6963,43.0832,73.6994,9.3562,12.9793,231,0.0,491.5252,915.2629,0.4846,0.0008,2.9602,0.1678,0.2973,0.2382,0.4572,2.6066,0.1763,0.0,1.5038,0.5,312,55,3,6
session_2026-08-14_15-16-10.csv,Phileas-PC-167800BF4,Phileas,0,,119.667,52.0833,95.9822,8.6252,10.3894,126,0.0,405.3228,600.0,0.3092,0.0,2.9207,0.3279,0.9346,0.3301,0.7468,1.2368,0.2365,0.0,2.0056,0.6667,148,35,4,6
session_2026-08-14_15-16-10.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,129.9045,43.8419,73.6534,7.9406,10.3046,352,0.0,465.1762,600.0,0.3849,0.0,2.9885,0.044,0.0631,0.2055,0.7752,3.5257,0.214,0.0,4.6188,2.5,458,98,10,4
session_2026-08-14_15-16-10.csv,Stacjonarny-CA89EB15,Mateusz,0,,129.7683,20.2681,57.8915,5.9913,9.2687,198,0.0,128.1862,600.0,0.1772,0.0,2.8878,0.1206,0.4672,0.1701,0.5347,2.0806,0.2333,0.0,0.9247,0.5,270,63,2,4
session_2026-08-14_15-16-10.csv,MBurgerPC-1F26792842,Maxi,0,,116.3972,35.3497,101.3551,5.7486,8.6041,132,0.0026,261.548,600.0,0.3522,0.0,2.9518,0.1045,0.2537,0.2393,0.6213,1.2801,0.2416,0.0,2.0619,0.5714,149,36,4,7
session_2026-08-14_15-19-00.csv,Phileas-PC-167800BF4,Phileas,0,,119.8328,68.5575,110.6432,9.2572,11.1335,224,0.0,498.9557,600.0,0.5007,0.0,2.9741,0.2233,0.4863,0.2024,0.5028,2.2949,0.2036,0.0,3.0042,1.0,275,56,6,6
session_2026-08-14_15-19-00.csv,MBurgerPC-1F26792842,Maxi,0,,122.6467,18.9646,56.0199,6.8501,8.138,167,0.0,244.7089,600.0,0.2038,0.0,2.9216,0.0808,0.1158,0.1699,0.4779,1.5899,0.1744,0.0,1.4676,0.6,195,34,3,5
session_2026-08-14_15-19-00.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,124.7556,51.1497,90.4312,7.7979,10.101,207,0.0,324.2299,600.0,0.529,0.0,2.9171,0.2083,0.825,0.2675,1.707,2.3646,0.1695,0.0,1.9238,0.8,295,50,4,5
session_2026-08-14_15-19-00.csv,Stacjonarny-CA89EB15,Mateusz,0,,124.6824,52.6819,90.2422,7.2282,10.6905,317,0.0,384.4865,600.0,0.6336,0.0,2.9214,0.1207,0.5319,0.1438,0.3747,3.0718,0.2219,0.0,3.8498,1.6,383,85,8,5
session_2026-08-14_15-21-50.csv,Phileas-PC-167800BF4,Phileas,0,,114.7018,63.8653,112.5817,11.7352,9.7379,237,0.0,409.4065,600.0,0.3139,0.0,2.9614,0.058,0.0311,0.1664,0.5029,2.537,0.1237,0.0,1.0462,0.2857,291,36,2,7
session_2026-08-14_15-21-50.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,105.177,28.3698,71.1092,12.9512,13.2363,37,0.0,225.1297,600.0,0.2187,0.0,2.8266,0.1071,0.1312,0.124,0.1769,0.599,0.1429,0.0,1.1409,0.4,63,9,2,5
session_2026-08-14_15-21-50.csv,Stacjonarny-CA89EB15,Mateusz,1,aimbot+wallhack+triggerbot+godmode,149.9692,35.679,121.2374,14.6746,10.6841,571,0.004,152.5394,600.0,0.3867,0.0,2.9845,0.1218,0.1112,0.2314,0.5853,4.3276,0.1602,0.0,4.801,12.0,649,104,12,0
session_2026-08-14_15-24-40.csv,Phileas-PC-167800BF4,Phileas,0,,134.8907,39.6978,82.291,5.9434,9.7415,251,0.0,277.4663,1580.7563,0.3188,0.0015,2.9603,0.0902,0.1812,0.2004,0.6537,2.4094,0.2215,0.0,4.0032,3.0,325,72,9,3
session_2026-08-14_15-24-40.csv,MBurgerPC-1F26792842,Maxi,0,,124.6644,27.2569,59.3453,8.2972,10.0494,217,0.0,256.3882,600.0,0.3529,0.0,2.923,0.1102,0.1741,0.1875,0.2659,2.0696,0.2403,0.0,2.4065,1.0,258,62,5,5
session_2026-08-14_15-24-40.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,104.6287,50.3011,82.8897,9.4864,11.7074,84,0.0,440.5901,600.0,0.3536,0.0,2.9529,0.2818,0.7868,0.2533,0.7867,1.2712,0.188,0.0,1.1469,0.2222,133,25,2,9
session_2026-08-14_15-24-40.csv,Stacjonarny-CA89EB15,Mateusz,0,,124.7318,40.2684,70.578,7.2392,9.6927,456,0.0,282.6839,600.0,0.3207,0.0,2.9254,0.0497,0.023,0.1442,0.4256,4.2652,0.1917,0.0,2.8862,1.2,532,102,6,5
session_2026-08-14_15-37-31.csv,Phileas-PC-167800BF4,Phileas,0,,124.8857,55.0244,84.2022,7.5796,9.5746,349,0.0,418.9017,600.0,0.3523,0.0,2.9683,0.1307,0.4361,0.1708,0.5942,3.4512,0.1995,0.0,2.8826,1.2,431,86,6,5
session_2026-08-14_15-37-31.csv,MBurgerPC-C8AB03D241,Maxi,0,,119.5686,44.1015,76.565,11.2407,11.6203,398,0.0,395.7918,600.0,0.552,0.0,2.9336,0.1756,0.5292,0.1314,0.2279,4.533,0.1421,0.0,2.509,0.8333,542,77,5,6
session_2026-08-14_15-37-31.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,114.5956,58.5439,92.3544,11.2476,9.6045,232,0.0,515.033,756.9171,0.3054,0.0009,2.9447,0.0819,0.2606,0.2117,1.2144,2.5655,0.1599,0.0,2.6179,0.7143,294,47,5,7
session_2026-08-14_15-37-31.csv,Stacjonarny-CA89EB15,Mateusz,0,,134.7744,31.9884,75.7358,9.4451,9.5701,197,0.0,230.0708,600.0,0.3858,0.0,2.9668,0.1124,0.263,0.1883,0.5062,2.2037,0.165,0.0,2.2259,1.6667,297,49,5,3
session_2026-08-14_15-40-21.csv,Phileas-PC-167800BF4,Phileas,0,,104.5966,78.4949,112.9814,6.8979,6.9501,168,0.0,486.2664,600.0,0.3346,0.0,2.954,0.2405,0.7834,0.1841,0.6115,2.2372,0.2137,0.0,1.7209,0.3333,234,50,3,9
session_2026-08-14_15-40-21.csv,MBurgerPC-C8AB03D241,Maxi,0,,144.9934,14.3024,39.2211,9.7138,10.9438,227,0.0,167.8739,600.0,0.1862,0.0,2.7362,0.0661,0.048,0.1099,0.0772,2.2139,0.1589,0.0,1.6552,4.0,321,51,4,1
session_2026-08-14_15-40-21.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,134.8671,53.9097,88.9173,7.8385,10.0832,288,0.0,483.0578,600.0,0.4152,0.0,2.8713,0.058,0.135,0.2647,1.1873,2.8843,0.1877,0.0,3.5591,2.6667,389,73,8,3
session_2026-08-14_15-40-21.csv,Stacjonarny-CA89EB15,Mateusz,0,,126.0855,21.4698,67.8494,7.8088,9.9944,122,0.0,150.6394,600.0,0.23,0.0,2.9282,0.0835,0.1698,0.1564,0.3656,1.2848,0.1975,0.0,0.9517,0.5,162,32,2,4
session_2026-08-14_15-43-11.csv,Phileas-PC-167800BF4,Phileas,0,,144.2066,13.1331,45.6861,7.498,9.6241,118,0.0,105.0965,600.0,0.0832,0.0,2.9025,0.1069,0.3283,0.1529,0.2726,1.0124,0.1849,0.0,0.4161,0.5,146,27,1,2
session_2026-08-14_15-43-11.csv,MBurgerPC-C8AB03D241,Maxi,0,,132.2382,33.0783,69.1548,14.236,13.29,212,0.0,322.5147,600.0,0.2798,0.0,2.856,0.0436,0.0269,0.194,0.9863,3.5769,0.074,0.0,0.9075,0.5,473,35,2,4
session_2026-08-14_15-43-11.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,124.6458,52.1869,85.5344,8.863,11.2266,266,0.0,450.452,600.0,0.3289,0.0,2.9818,0.1002,0.4022,0.2057,0.7376,3.1449,0.1709,0.0,2.8882,1.2,392,67,6,5
session_2026-08-14_15-43-11.csv,Stacjonarny-CA89EB15,Mateusz,0,,121.9815,43.2818,78.5796,5.5582,6.3711,136,0.0,379.4117,600.0,0.6148,0.0,2.9761,0.1733,0.432,0.3225,1.3244,1.41,0.2151,0.0,2.4594,1.0,172,37,5,5
session_2026-08-15_18-26-35.csv,Phileas-PC-167800BF4,Phileas,0,,114.8973,63.4967,119.6149,7.2101,8.3376,173,0.0017,394.6759,600.0,0.7746,0.0,2.9679,0.1328,0.2705,0.1971,0.3146,2.1584,0.2258,0.0,1.0444,0.2857,248,56,2,7
session_2026-08-15_18-26-35.csv,MBurgerPC-C08954A945,Maxi,0,,119.705,40.1465,66.9263,7.7265,9.0461,470,0.0,417.8484,600.0,0.6432,0.0,2.9178,0.1012,0.3622,0.1308,0.3626,5.7057,0.1552,0.0,5.5136,1.8333,683,106,11,6
session_2026-08-15_18-26-35.csv,Stacjonarny-CA89EB15,Mateusz,0,,103.2045,58.4368,93.8797,7.6068,8.4782,255,0.0,495.6449,600.0,0.7461,0.0,2.9513,0.2791,0.7529,0.1837,0.4815,3.5464,0.1885,0.0,4.0696,1.1667,366,69,7,6
session_2026-08-15_18-26-35.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,134.8515,24.591,68.9247,6.5854,8.1067,113,0.0,202.8105,600.0,0.1854,0.0,2.9356,0.3126,0.93,0.2107,0.5745,1.1791,0.2264,0.0,1.3348,1.0,159,36,3,3
session_2026-08-15_18-29-25.csv,Phileas-PC-167800BF4,Phileas,0,,134.8258,46.8136,101.4983,10.081,10.7311,208,0.0007,302.1931,600.0,0.5192,0.0,2.9845,0.0939,0.2298,0.2051,0.6604,2.3289,0.1688,0.0,2.6701,2.0,314,53,6,3
session_2026-08-15_18-29-25.csv,MBurgerPC-C08954A945,Maxi,1,aimbot+triggerbot,118.7183,40.1559,118.3407,7.795,10.6395,169,0.0051,334.3808,600.0,0.438,0.0,2.9777,0.1199,0.167,0.2421,0.4603,1.7015,0.2723,0.0,2.0216,0.5714,202,55,4,7
session_2026-08-15_18-29-25.csv,Stacjonarny-CA89EB15,Mateusz,0,,114.766,54.2441,86.8895,7.2692,9.8569,386,0.0,406.66,600.0,0.6535,0.0,2.9058,0.2753,0.8301,0.1446,0.2771,4.4525,0.1957,0.0,2.614,0.7143,511,100,5,7
session_2026-08-15_18-29-25.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,121.2887,53.4267,93.3237,11.3068,10.9655,258,0.0,430.4127,600.0,0.6843,0.0,2.9792,0.1311,0.5313,0.1817,0.6529,3.5205,0.1522,0.0,2.9681,1.0,427,65,6,6
session_2026-08-15_18-32-15.csv,MBurgerPC-C08954A945,Maxi,0,,129.825,37.582,71.3961,8.0838,9.4104,164,0.0,414.9211,600.0,0.647,0.0,2.9474,0.3416,0.7189,0.3378,0.6841,2.0797,0.2259,0.0,2.773,1.5,270,61,6,4
session_2026-08-15_18-32-15.csv,Stacjonarny-CA89EB15,Mateusz,0,,129.9293,42.9586,66.3241,10.687,9.9918,94,0.0,437.4593,600.0,0.5157,0.0,2.9845,0.1146,0.0755,0.2939,0.4421,1.4239,0.1946,0.0,1.3854,0.75,185,36,3,4
session_2026-08-15_18-32-15.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,58.9408,27.1301,68.2397,7.8725,8.8829,68,0.0,220.7199,600.0,0.1357,0.0,2.8972,0.3509,1.0084,0.1395,0.2729,1.7645,0.1923,0.0,2.0359,0.6667,104,20,2,3
session_2026-08-15_18-32-15.csv,Phileas-PC-167800BF4,Phileas,0,,134.8064,43.8952,99.5998,8.602,9.8837,143,0.0007,249.1549,600.0,0.4154,0.0,2.9756,0.0425,0.0337,0.1978,0.5091,1.5949,0.1395,0.0,1.3352,1.0,215,30,3,3
session_2026-08-15_18-35-05.csv,Phileas-PC-167800BF4,Phileas,0,,129.7708,58.665,111.4608,7.1768,8.4599,235,0.0008,389.2847,600.0,0.5317,0.0,2.9622,0.1314,0.3943,0.1935,0.4664,2.5198,0.2324,0.0,3.6988,2.0,327,76,8,4
session_2026-08-15_18-35-05.csv,MBurgerPC-C08954A945,Maxi,0,,114.605,44.7131,73.0642,9.6804,10.7896,115,0.0,473.2674,600.0,0.6195,0.0,2.9243,0.3112,0.6347,0.4027,0.5871,1.5706,0.2722,0.0,4.1883,1.1429,180,49,8,7
session_2026-08-15_18-35-05.csv,Stacjonarny-CA89EB15,Mateusz,0,,115.5736,43.0417,81.9861,7.0558,7.7333,37,0.0,357.3339,600.0,0.4499,0.0,2.9962,0.2339,0.2027,0.4496,0.632,0.6316,0.2192,0.0,1.5574,0.5,73,16,3,6
session_2026-08-15_18-35-05.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,119.8502,57.8113,90.5149,9.3447,10.6231,398,0.0,414.398,600.0,0.4673,0.0,2.9601,0.0817,0.2806,0.1603,0.4251,4.7726,0.208,0.0,3.5044,1.1667,572,119,7,6
session_2026-08-15_18-41-02.csv,Phileas-PC-167800BF4,Phileas,0,,103.8518,78.9684,119.0585,7.5551,8.7576,254,0.0,490.8917,600.0,0.5585,0.0,2.991,0.1608,0.7023,0.152,0.539,3.1487,0.1927,0.0,4.622,1.3333,327,63,8,6
session_2026-08-15_18-41-02.csv,Stacjonarny-CA89EB15,Mateusz,0,,124.8002,37.2425,70.3688,4.2245,6.6972,217,0.0,292.1667,600.0,0.4728,0.0,2.8931,0.1756,0.6249,0.19,0.8458,2.6683,0.2282,0.0,2.8846,1.2,333,76,6,5
session_2026-08-15_18-41-02.csv,MBurgerPC-C08954A945,Maxi,0,,114.6465,3.9363,29.4608,3.3745,2.5141,96,0.0,6.9795,600.0,0.0087,0.0,0.7345,0.039,0.0571,0.1005,0.0034,0.8374,0.2396,0.0,1.0467,0.2857,96,23,2,7
session_2026-08-15_18-41-02.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,124.7677,70.4128,94.0827,9.5225,10.3234,509,0.0,488.3803,600.0,0.7774,0.0,2.9844,0.0708,0.3068,0.146,0.484,5.3459,0.2204,0.0,4.8089,2.0,667,147,10,5
session_2026-08-15_18-43-52.csv,Phileas-PC-167800BF4,Phileas,1,triggerbot,119.6232,51.8489,111.4997,3.8199,7.0514,153,0.0008,381.4285,600.0,0.5935,0.0,2.9667,0.1573,0.4744,0.269,0.6347,1.4462,0.3526,0.0,2.5079,0.8333,173,61,5,6
session_2026-08-15_18-43-52.csv,Stacjonarny-CA89EB15,Mateusz,0,,89.3901,61.9882,98.2851,9.5026,10.4034,184,0.0011,472.3384,600.0,0.6153,0.0,2.9969,0.2078,0.5664,0.1996,0.371,2.6066,0.1931,0.0,2.6849,0.8,233,45,4,5
session_2026-08-15_18-43-52.csv,MBurgerPC-C08954A945,Maxi,0,,133.9633,25.3279,55.3453,6.2784,7.9446,217,0.0,309.5441,600.0,0.321,0.0,2.9138,0.1191,0.1773,0.2038,0.4095,2.5828,0.1734,0.0,3.1352,2.3333,346,60,7,3
session_2026-08-15_18-43-52.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,80.0051,71.5926,100.6685,12.6183,10.284,241,0.0,444.7871,600.0,0.5625,0.0,2.9792,0.2129,0.6409,0.1266,0.2556,5.1997,0.1202,0.0,2.9998,0.6667,416,50,4,6
session_2026-08-15_18-46-42.csv,Stacjonarny-CA89EB15,Mateusz,0,,114.6864,48.1783,82.3148,11.4718,12.0376,471,0.0,411.9853,600.0,0.5319,0.0,2.8306,0.0648,0.1521,0.1073,0.1211,6.3041,0.1148,0.0,3.139,0.8571,723,83,6,7
session_2026-08-15_18-46-42.csv,Phileas-PC-167800BF4,Phileas,0,,124.7861,63.4241,99.2394,8.05,9.7683,232,0.0008,520.9775,600.0,0.4167,0.0,2.9684,0.1337,0.3407,0.2528,0.7936,2.6205,0.1957,0.0,2.8849,1.2,327,64,6,5
session_2026-08-15_18-46-42.csv,MBurgerPC-C08954A945,Maxi,0,,134.8461,16.1522,49.1462,11.6379,10.696,75,0.0,211.2414,600.0,0.2373,0.0,2.8811,0.1297,0.1482,0.4053,0.3918,0.7564,0.2059,0.0,1.3349,1.0,102,21,3,3
session_2026-08-15_18-46-42.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,119.26,64.5327,94.3407,12.714,12.9575,370,0.0,525.9014,600.0,0.6205,0.0,2.9958,0.0412,0.0617,0.1341,0.3003,5.2071,0.1353,0.0,3.0186,0.8571,621,84,6,7
session_2026-08-15_18-49-33.csv,Stacjonarny-CA89EB15,Mateusz,0,,78.7452,31.8789,69.2168,11.5401,11.5418,113,0.0,223.299,600.0,0.4572,0.0,2.9452,0.331,0.9942,0.1004,0.0026,2.1208,0.1796,0.0,1.5239,0.3333,167,30,2,6
session_2026-08-15_18-49-33.csv,Phileas-PC-167800BF4,Phileas,0,,119.7375,63.4962,107.697,11.8662,11.1357,250,0.0008,384.7922,600.0,0.4092,0.0,2.9606,0.1035,0.2752,0.1419,0.4427,2.5639,0.1498,0.0,3.0066,1.0,307,46,6,6
session_2026-08-15_18-49-33.csv,MBurgerPC-C08954A945,Maxi,1,aimbot+triggerbot,119.6673,51.3808,127.8423,6.9399,11.9395,301,0.0067,375.4861,600.0,0.7437,0.0,2.9824,0.0859,0.1277,0.1934,0.6207,3.0585,0.265,0.0,4.0111,1.3333,366,97,8,6
session_2026-08-15_18-49-33.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,117.3967,54.6701,84.1333,12.2329,12.4846,385,0.0,471.5191,600.0,0.4344,0.0,2.9926,0.0775,0.2761,0.1562,0.5921,4.5402,0.1576,0.0,4.0887,1.3333,533,84,8,6
session_2026-08-15_18-52-23.csv,Stacjonarny-CA89EB15,Mateusz,0,,104.8408,42.3035,70.8795,10.9474,13.3077,243,0.0,426.1951,600.0,0.4674,0.0,2.927,0.1395,0.6419,0.1434,0.392,3.3289,0.1547,0.0,4.0061,1.4,349,54,7,5
session_2026-08-15_18-52-23.csv,Phileas-PC-167800BF4,Phileas,0,,124.5967,64.2933,96.3195,6.5994,8.9191,318,0.0,524.284,600.0,0.5458,0.0,2.9908,0.1692,0.5653,0.2198,0.6786,3.1943,0.2312,0.0,4.334,1.8,398,92,9,5
session_2026-08-15_18-52-23.csv,MBurgerPC-C08954A945,Maxi,0,,124.802,30.1791,69.286,7.0685,9.9754,165,0.0,320.3897,600.0,0.3766,0.0,2.9485,0.0769,0.0876,0.2059,0.6371,1.7788,0.1712,0.0,0.9615,0.4,222,38,2,5
session_2026-08-15_18-52-23.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,96.8979,55.5431,91.7382,11.1598,12.3417,179,0.0,472.9959,600.0,0.2064,0.0,2.9172,0.0207,0.0596,0.1966,0.6903,2.322,0.16,0.0,1.8576,0.6,225,36,3,5
session_2026-08-15_18-58-29.csv,Phileas-PC-167800BF4,Phileas,0,,124.8119,62.6126,96.7123,7.9559,10.0986,280,0.0,518.1175,600.0,0.3045,0.0,2.9913,0.2005,0.6379,0.2319,0.7499,2.9164,0.2527,0.0,4.8072,2.0,364,92,10,5
session_2026-08-15_18-58-29.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,114.6265,59.9386,88.0187,8.4054,10.0985,298,0.0,505.2382,600.0,0.4013,0.0,2.9681,0.1413,0.6114,0.1459,0.3373,3.2715,0.2107,0.0,2.6172,0.7143,375,79,5,7
session_2026-08-15_18-58-29.csv,Stacjonarny-CA89EB15,Mateusz,0,,123.3368,40.3399,72.7064,7.5104,10.0666,279,0.0,387.6067,600.0,0.3405,0.0,2.9099,0.0592,0.0393,0.1976,1.1573,3.0405,0.2,0.0,3.8918,1.3333,375,75,8,6
session_2026-08-15_18-58-29.csv,MBurgerPC-C08954A945,Maxi,0,,104.3884,48.8112,89.203,12.9307,13.1298,204,0.0,410.1424,600.0,0.5844,0.0,2.9413,0.1713,0.1667,0.1969,0.2058,2.3853,0.2249,0.0,1.7243,0.3333,249,56,3,9
session_2026-08-15_19-01-19.csv,Phileas-PC-167800BF4,Phileas,1,aimbot,144.9351,46.1716,150.3328,7.1175,10.1657,406,0.0124,381.0363,600.0,0.345,0.0,2.9682,0.082,0.2289,0.1532,0.279,4.0294,0.2089,0.0,4.9677,12.0,584,122,12,1
session_2026-08-15_19-01-19.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,99.6086,69.4953,108.9963,8.2021,8.0901,106,0.0,445.7659,600.0,0.7429,0.0,2.9716,0.1372,0.4749,0.1851,0.4962,2.0581,0.1659,0.0,2.4094,0.4,205,34,4,10
session_2026-08-15_19-01-19.csv,Stacjonarny-CA89EB15,Mateusz,0,,114.7156,38.9402,78.5812,9.9121,10.1827,112,0.0,285.7016,600.0,0.4097,0.0,2.8403,0.3565,0.8451,0.1769,0.6872,1.6214,0.1774,0.0,1.5691,0.4286,186,33,3,7
session_2026-08-15_19-01-19.csv,MBurgerPC-C08954A945,Maxi,0,,118.5325,31.2941,72.1839,10.0001,11.9243,141,0.0,296.4347,632.8181,0.4303,0.0008,2.8454,0.1746,0.3307,0.2363,0.3194,1.8898,0.2054,0.0,2.531,0.7143,224,46,5,7
